antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'cwe=CWE-20', 'month=Q4'})",0.5963559915907498,0.02592852137351086,0.02452697967764541,0.041128084606345476,1.5862101819798649,1.0,0.00906435060346339,1.0158515052832624,0.9155753968253968,0.041031652989449004,0.015604155923205033,0.4935370152761457
"frozenset({'ransomware=False', 'year=<=2022'})","frozenset({'cwe=CWE-20', 'month=Q4'})",0.5963559915907498,0.02592852137351086,0.02452697967764541,0.041128084606345476,1.5862101819798649,1.0,0.00906435060346339,1.0158515052832624,0.9155753968253968,0.041031652989449004,0.015604155923205033,0.4935370152761457
"frozenset({'cwe=CWE-20', 'month=Q4'})","frozenset({'ransomware=False', 'year=<=2022'})",0.02592852137351086,0.5963559915907498,0.02452697967764541,0.9459459459459459,1.5862101819798646,1.0,0.00906435060346339,7.467414155571128,0.3794039054470709,0.041031652989449004,0.8660848348348348,0.4935370152761457
"frozenset({'ransomware=False', 'cwe=CWE-20', 'month=Q4'})",frozenset({'year=<=2022'}),0.02592852137351086,0.5963559915907498,0.02452697967764541,0.9459459459459459,1.5862101819798646,1.0,0.00906435060346339,7.467414155571128,0.3794039054470709,0.041031652989449004,0.8660848348348348,0.4935370152761457
"frozenset({'cwe=CWE-20', 'month=Q4'})",frozenset({'year=<=2022'}),0.02592852137351086,0.5963559915907498,0.02452697967764541,0.9459459459459459,1.5862101819798646,1.0,0.00906435060346339,7.467414155571128,0.3794039054470709,0.041031652989449004,0.8660848348348348,0.4935370152761457
frozenset({'year=<=2022'}),"frozenset({'vendor=Cisco', 'month=Q1', 'ransomware=False'})",0.5963559915907498,0.032936229852838124,0.030833917309039945,0.05170387779083432,1.5698177363302248,1.0,0.011192199295889809,1.0197909149878992,0.8992660984848484,0.05152224824355972,0.019406835947478673,0.4939370452783959
"frozenset({'vendor=Cisco', 'month=Q1', 'ransomware=False'})",frozenset({'year=<=2022'}),0.032936229852838124,0.5963559915907498,0.030833917309039945,0.9361702127659575,1.5698177363302248,1.0,0.011192199295889809,6.323756131744921,0.3753458498023715,0.05152224824355972,0.8418661347517731,0.4939370452783959
"frozenset({'ransomware=False', 'year=<=2022'})","frozenset({'vendor=Cisco', 'month=Q1'})",0.5963559915907498,0.032936229852838124,0.030833917309039945,0.05170387779083432,1.5698177363302248,1.0,0.011192199295889809,1.0197909149878992,0.8992660984848484,0.05152224824355972,0.019406835947478673,0.4939370452783959
"frozenset({'vendor=Cisco', 'month=Q1'})","frozenset({'ransomware=False', 'year=<=2022'})",0.032936229852838124,0.5963559915907498,0.030833917309039945,0.9361702127659575,1.5698177363302248,1.0,0.011192199295889809,6.323756131744921,0.3753458498023715,0.05152224824355972,0.8418661347517731,0.4939370452783959
"frozenset({'vendor=Cisco', 'month=Q1'})",frozenset({'year=<=2022'}),0.032936229852838124,0.5963559915907498,0.030833917309039945,0.9361702127659575,1.5698177363302248,1.0,0.011192199295889809,6.323756131744921,0.3753458498023715,0.05152224824355972,0.8418661347517731,0.4939370452783959
frozenset({'year=<=2022'}),"frozenset({'vendor=Cisco', 'month=Q1'})",0.5963559915907498,0.032936229852838124,0.030833917309039945,0.05170387779083432,1.5698177363302248,1.0,0.011192199295889809,1.0197909149878992,0.8992660984848484,0.05152224824355972,0.019406835947478673,0.4939370452783959
frozenset({'cwe=CWE-264'}),"frozenset({'ransomware=False', 'year=<=2022'})",0.021723896285914507,0.5963559915907498,0.020322354590049056,0.935483870967742,1.5686668435616544,1.0,0.007367178879247902,6.256482130343383,0.37056614958996154,0.03399765533411489,0.8401657706093192,0.4847807133922141
"frozenset({'ransomware=False', 'cwe=CWE-264'})",frozenset({'year=<=2022'}),0.021723896285914507,0.5963559915907498,0.020322354590049056,0.935483870967742,1.5686668435616544,1.0,0.007367178879247902,6.256482130343383,0.37056614958996154,0.03399765533411489,0.8401657706093192,0.4847807133922141
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'cwe=CWE-264'})",0.5963559915907498,0.021723896285914507,0.020322354590049056,0.034077555816686256,1.5686668435616544,1.0,0.007367178879247902,1.012789494234412,0.8981082375478927,0.03399765533411489,0.012627988646426423,0.4847807133922141
frozenset({'year=<=2022'}),frozenset({'cwe=CWE-264'}),0.5963559915907498,0.021723896285914507,0.020322354590049056,0.034077555816686256,1.5686668435616544,1.0,0.007367178879247902,1.012789494234412,0.8981082375478927,0.03399765533411489,0.012627988646426423,0.4847807133922141
frozenset({'cwe=CWE-264'}),frozenset({'year=<=2022'}),0.021723896285914507,0.5963559915907498,0.020322354590049056,0.935483870967742,1.5686668435616544,1.0,0.007367178879247902,6.256482130343383,0.37056614958996154,0.03399765533411489,0.8401657706093192,0.4847807133922141
"frozenset({'ransomware=False', 'year=<=2022'})",frozenset({'cwe=CWE-264'}),0.5963559915907498,0.021723896285914507,0.020322354590049056,0.034077555816686256,1.5686668435616544,1.0,0.007367178879247902,1.012789494234412,0.8981082375478927,0.03399765533411489,0.012627988646426423,0.4847807133922141
frozenset({'cwe=CWE-119'}),frozenset({'year=<=2022'}),0.05606166783461808,0.5963559915907498,0.050455501051156273,0.9,1.509165687426557,1.0,0.017022789539411366,4.0364400840925025,0.3574197805823642,0.08381839348079162,0.7522569444444445,0.4923031727379554
frozenset({'cwe=CWE-119'}),"frozenset({'ransomware=False', 'year=<=2022'})",0.05606166783461808,0.5963559915907498,0.050455501051156273,0.9,1.509165687426557,1.0,0.017022789539411366,4.0364400840925025,0.3574197805823642,0.08381839348079162,0.7522569444444445,0.4923031727379554
"frozenset({'ransomware=False', 'cwe=CWE-119'})",frozenset({'year=<=2022'}),0.05606166783461808,0.5963559915907498,0.050455501051156273,0.9,1.509165687426557,1.0,0.017022789539411366,4.0364400840925025,0.3574197805823642,0.08381839348079162,0.7522569444444445,0.4923031727379554
"frozenset({'ransomware=False', 'year=<=2022'})",frozenset({'cwe=CWE-119'}),0.5963559915907498,0.05606166783461808,0.050455501051156273,0.0846063454759107,1.509165687426557,1.0,0.017022789539411366,1.0311829533668035,0.8358410493827162,0.08381839348079162,0.030239981435875703,0.4923031727379554
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'cwe=CWE-119'})",0.5963559915907498,0.05606166783461808,0.050455501051156273,0.0846063454759107,1.509165687426557,1.0,0.017022789539411366,1.0311829533668035,0.8358410493827162,0.08381839348079162,0.030239981435875703,0.4923031727379554
frozenset({'year=<=2022'}),frozenset({'cwe=CWE-119'}),0.5963559915907498,0.05606166783461808,0.050455501051156273,0.0846063454759107,1.509165687426557,1.0,0.017022789539411366,1.0311829533668035,0.8358410493827162,0.08381839348079162,0.030239981435875703,0.4923031727379554
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'vendor=Microsoft', 'product=Internet Explorer'})",0.5963559915907498,0.023826208829712685,0.02102312543798178,0.03525264394829612,1.4795742033593695,1.0,0.006814223045490193,1.0118439662435013,0.8030092592592593,0.03508771929824562,0.011705328725210741,0.4588027925623833
frozenset({'year=<=2022'}),frozenset({'product=Internet Explorer'}),0.5963559915907498,0.023826208829712685,0.02102312543798178,0.03525264394829612,1.4795742033593695,1.0,0.006814223045490193,1.0118439662435013,0.8030092592592593,0.03508771929824562,0.011705328725210741,0.4588027925623833
"frozenset({'ransomware=False', 'year=<=2022'})","frozenset({'vendor=Microsoft', 'product=Internet Explorer'})",0.5963559915907498,0.023826208829712685,0.02102312543798178,0.03525264394829612,1.4795742033593695,1.0,0.006814223045490193,1.0118439662435013,0.8030092592592593,0.03508771929824562,0.011705328725210741,0.4588027925623833
"frozenset({'vendor=Microsoft', 'product=Internet Explorer'})","frozenset({'ransomware=False', 'year=<=2022'})",0.023826208829712685,0.5963559915907498,0.02102312543798178,0.8823529411764706,1.4795742033593695,1.0,0.006814223045490193,3.4309740714786257,0.33204115817181135,0.03508771929824562,0.7085375816993463,0.4588027925623833
frozenset({'year=<=2022'}),"frozenset({'vendor=Microsoft', 'product=Internet Explorer'})",0.5963559915907498,0.023826208829712685,0.02102312543798178,0.03525264394829612,1.4795742033593695,1.0,0.006814223045490193,1.0118439662435013,0.8030092592592593,0.03508771929824562,0.011705328725210741,0.4588027925623833
"frozenset({'ransomware=False', 'product=Internet Explorer'})",frozenset({'year=<=2022'}),0.023826208829712685,0.5963559915907498,0.02102312543798178,0.8823529411764706,1.4795742033593695,1.0,0.006814223045490193,3.4309740714786257,0.33204115817181135,0.03508771929824562,0.7085375816993463,0.4588027925623833
"frozenset({'ransomware=False', 'year=<=2022'})",frozenset({'product=Internet Explorer'}),0.5963559915907498,0.023826208829712685,0.02102312543798178,0.03525264394829612,1.4795742033593695,1.0,0.006814223045490193,1.0118439662435013,0.8030092592592593,0.03508771929824562,0.011705328725210741,0.4588027925623833
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'product=Internet Explorer'})",0.5963559915907498,0.023826208829712685,0.02102312543798178,0.03525264394829612,1.4795742033593695,1.0,0.006814223045490193,1.0118439662435013,0.8030092592592593,0.03508771929824562,0.011705328725210741,0.4588027925623833
"frozenset({'ransomware=False', 'vendor=Microsoft', 'product=Internet Explorer'})",frozenset({'year=<=2022'}),0.023826208829712685,0.5963559915907498,0.02102312543798178,0.8823529411764706,1.4795742033593695,1.0,0.006814223045490193,3.4309740714786257,0.33204115817181135,0.03508771929824562,0.7085375816993463,0.4588027925623833
frozenset({'product=Internet Explorer'}),"frozenset({'ransomware=False', 'year=<=2022'})",0.023826208829712685,0.5963559915907498,0.02102312543798178,0.8823529411764706,1.4795742033593695,1.0,0.006814223045490193,3.4309740714786257,0.33204115817181135,0.03508771929824562,0.7085375816993463,0.4588027925623833
frozenset({'product=Internet Explorer'}),frozenset({'year=<=2022'}),0.023826208829712685,0.5963559915907498,0.02102312543798178,0.8823529411764706,1.4795742033593695,1.0,0.006814223045490193,3.4309740714786257,0.33204115817181135,0.03508771929824562,0.7085375816993463,0.4588027925623833
"frozenset({'vendor=Microsoft', 'product=Internet Explorer'})",frozenset({'year=<=2022'}),0.023826208829712685,0.5963559915907498,0.02102312543798178,0.8823529411764706,1.4795742033593695,1.0,0.006814223045490193,3.4309740714786257,0.33204115817181135,0.03508771929824562,0.7085375816993463,0.4588027925623833
"frozenset({'ransomware=False', 'vendor=Adobe', 'product=Flash Player'})",frozenset({'year=<=2022'}),0.023125437981779958,0.5963559915907498,0.020322354590049056,0.8787878787878789,1.473596125770039,1.0,0.006531361091454281,3.330063069376317,0.328996190570425,0.033918128654970764,0.6997053872053874,0.4564327173022826
"frozenset({'ransomware=False', 'year=<=2022'})","frozenset({'vendor=Adobe', 'product=Flash Player'})",0.5963559915907498,0.023125437981779958,0.020322354590049056,0.034077555816686256,1.473596125770039,1.0,0.006531361091454281,1.0113385064203229,0.7962164750957856,0.033918128654970764,0.011211386047640808,0.4564327173022826
"frozenset({'vendor=Adobe', 'product=Flash Player'})","frozenset({'ransomware=False', 'year=<=2022'})",0.023125437981779958,0.5963559915907498,0.020322354590049056,0.8787878787878789,1.473596125770039,1.0,0.006531361091454281,3.330063069376317,0.328996190570425,0.033918128654970764,0.6997053872053874,0.4564327173022826
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'vendor=Adobe', 'product=Flash Player'})",0.5963559915907498,0.023125437981779958,0.020322354590049056,0.034077555816686256,1.473596125770039,1.0,0.006531361091454281,1.0113385064203229,0.7962164750957856,0.033918128654970764,0.011211386047640808,0.4564327173022826
"frozenset({'ransomware=False', 'year=<=2022'})",frozenset({'product=Flash Player'}),0.5963559915907498,0.023125437981779958,0.020322354590049056,0.034077555816686256,1.473596125770039,1.0,0.006531361091454281,1.0113385064203229,0.7962164750957856,0.033918128654970764,0.011211386047640808,0.4564327173022826
frozenset({'year=<=2022'}),"frozenset({'vendor=Adobe', 'product=Flash Player'})",0.5963559915907498,0.023125437981779958,0.020322354590049056,0.034077555816686256,1.473596125770039,1.0,0.006531361091454281,1.0113385064203229,0.7962164750957856,0.033918128654970764,0.011211386047640808,0.4564327173022826
frozenset({'product=Flash Player'}),frozenset({'year=<=2022'}),0.023125437981779958,0.5963559915907498,0.020322354590049056,0.8787878787878789,1.473596125770039,1.0,0.006531361091454281,3.330063069376317,0.328996190570425,0.033918128654970764,0.6997053872053874,0.4564327173022826
"frozenset({'ransomware=False', 'product=Flash Player'})",frozenset({'year=<=2022'}),0.023125437981779958,0.5963559915907498,0.020322354590049056,0.8787878787878789,1.473596125770039,1.0,0.006531361091454281,3.330063069376317,0.328996190570425,0.033918128654970764,0.6997053872053874,0.4564327173022826
frozenset({'product=Flash Player'}),"frozenset({'ransomware=False', 'year=<=2022'})",0.023125437981779958,0.5963559915907498,0.020322354590049056,0.8787878787878789,1.473596125770039,1.0,0.006531361091454281,3.330063069376317,0.328996190570425,0.033918128654970764,0.6997053872053874,0.4564327173022826
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'product=Flash Player'})",0.5963559915907498,0.023125437981779958,0.020322354590049056,0.034077555816686256,1.473596125770039,1.0,0.006531361091454281,1.0113385064203229,0.7962164750957856,0.033918128654970764,0.011211386047640808,0.4564327173022826
frozenset({'year=<=2022'}),frozenset({'product=Flash Player'}),0.5963559915907498,0.023125437981779958,0.020322354590049056,0.034077555816686256,1.473596125770039,1.0,0.006531361091454281,1.0113385064203229,0.7962164750957856,0.033918128654970764,0.011211386047640808,0.4564327173022826
"frozenset({'vendor=Adobe', 'product=Flash Player'})",frozenset({'year=<=2022'}),0.023125437981779958,0.5963559915907498,0.020322354590049056,0.8787878787878789,1.473596125770039,1.0,0.006531361091454281,3.330063069376317,0.328996190570425,0.033918128654970764,0.6997053872053874,0.4564327173022826
frozenset({'year=<=2022'}),"frozenset({'cwe=CWE-787', 'month=Q4'})",0.5963559915907498,0.028731604765241767,0.025227750525578137,0.04230317273795535,1.4723567682210312,1.0,0.00809348587580887,1.0141710482758028,0.7948013117283951,0.042056074766355145,0.013973035712166149,0.4601759766128801
"frozenset({'ransomware=False', 'year=<=2022'})","frozenset({'cwe=CWE-787', 'month=Q4'})",0.5963559915907498,0.028731604765241767,0.025227750525578137,0.04230317273795535,1.4723567682210312,1.0,0.00809348587580887,1.0141710482758028,0.7948013117283951,0.042056074766355145,0.013973035712166149,0.4601759766128801
"frozenset({'cwe=CWE-787', 'month=Q4'})",frozenset({'year=<=2022'}),0.028731604765241767,0.5963559915907498,0.025227750525578137,0.8780487804878049,1.4723567682210312,1.0,0.00809348587580887,3.3098808689558514,0.330307038640372,0.042056074766355145,0.6978743224932249,0.4601759766128801
"frozenset({'ransomware=False', 'cwe=CWE-787', 'month=Q4'})",frozenset({'year=<=2022'}),0.028731604765241767,0.5963559915907498,0.025227750525578137,0.8780487804878049,1.4723567682210312,1.0,0.00809348587580887,3.3098808689558514,0.330307038640372,0.042056074766355145,0.6978743224932249,0.4601759766128801
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'cwe=CWE-787', 'month=Q4'})",0.5963559915907498,0.028731604765241767,0.025227750525578137,0.04230317273795535,1.4723567682210312,1.0,0.00809348587580887,1.0141710482758028,0.7948013117283951,0.042056074766355145,0.013973035712166149,0.4601759766128801
"frozenset({'cwe=CWE-787', 'month=Q4'})","frozenset({'ransomware=False', 'year=<=2022'})",0.028731604765241767,0.5963559915907498,0.025227750525578137,0.8780487804878049,1.4723567682210312,1.0,0.00809348587580887,3.3098808689558514,0.330307038640372,0.042056074766355145,0.6978743224932249,0.4601759766128801
"frozenset({'ransomware=False', 'month=Q1', 'cwe=CWE-20'})",frozenset({'year=<=2022'}),0.030833917309039945,0.5963559915907498,0.026629292221443588,0.8636363636363636,1.448189296015383,1.0,0.008241300889983889,2.960056061667835,0.31932869048978196,0.044340723453908985,0.6621685606060607,0.4541448563187694
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'month=Q1', 'cwe=CWE-20'})",0.5963559915907498,0.030833917309039945,0.026629292221443588,0.04465334900117509,1.448189296015383,1.0,0.008241300889983889,1.0144653583886925,0.7667214912280703,0.044340723453908985,0.014259095462528454,0.4541448563187694
"frozenset({'month=Q1', 'cwe=CWE-20'})","frozenset({'ransomware=False', 'year=<=2022'})",0.030833917309039945,0.5963559915907498,0.026629292221443588,0.8636363636363636,1.448189296015383,1.0,0.008241300889983889,2.960056061667835,0.31932869048978196,0.044340723453908985,0.6621685606060607,0.4541448563187694
frozenset({'year=<=2022'}),"frozenset({'month=Q1', 'cwe=CWE-20'})",0.5963559915907498,0.030833917309039945,0.026629292221443588,0.04465334900117509,1.448189296015383,1.0,0.008241300889983889,1.0144653583886925,0.7667214912280703,0.044340723453908985,0.014259095462528454,0.4541448563187694
"frozenset({'ransomware=False', 'year=<=2022'})","frozenset({'month=Q1', 'cwe=CWE-20'})",0.5963559915907498,0.030833917309039945,0.026629292221443588,0.04465334900117509,1.448189296015383,1.0,0.008241300889983889,1.0144653583886925,0.7667214912280703,0.044340723453908985,0.014259095462528454,0.4541448563187694
"frozenset({'month=Q1', 'cwe=CWE-20'})",frozenset({'year=<=2022'}),0.030833917309039945,0.5963559915907498,0.026629292221443588,0.8636363636363636,1.448189296015383,1.0,0.008241300889983889,2.960056061667835,0.31932869048978196,0.044340723453908985,0.6621685606060607,0.4541448563187694
"frozenset({'ransomware=False', 'cwe=Unknown', 'month=Q1'})",frozenset({'year=<=2022'}),0.030133146461107218,0.5963559915907498,0.02592852137351086,0.8604651162790697,1.442871587462083,1.0,0.007958438935947974,2.8927820602662924,0.3164739884393064,0.043173862310385065,0.654312015503876,0.45197168857431747
"frozenset({'cwe=Unknown', 'month=Q1'})","frozenset({'ransomware=False', 'year=<=2022'})",0.030133146461107218,0.5963559915907498,0.02592852137351086,0.8604651162790697,1.442871587462083,1.0,0.007958438935947974,2.8927820602662924,0.3164739884393064,0.043173862310385065,0.654312015503876,0.45197168857431747
"frozenset({'month=Q1', 'cwe=Unknown'})",frozenset({'year=<=2022'}),0.030133146461107218,0.5963559915907498,0.02592852137351086,0.8604651162790697,1.442871587462083,1.0,0.007958438935947974,2.8927820602662924,0.3164739884393064,0.043173862310385065,0.654312015503876,0.45197168857431747
"frozenset({'ransomware=False', 'year=<=2022'})","frozenset({'cwe=Unknown', 'month=Q1'})",0.5963559915907498,0.030133146461107218,0.02592852137351086,0.043478260869565216,1.4428715874620828,1.0,0.007958438935947974,1.0139517105179334,0.7604166666666667,0.043173862310385065,0.013759738627795927,0.45197168857431747
frozenset({'year=<=2022'}),"frozenset({'month=Q1', 'cwe=Unknown'})",0.5963559915907498,0.030133146461107218,0.02592852137351086,0.043478260869565216,1.4428715874620828,1.0,0.007958438935947974,1.0139517105179334,0.7604166666666667,0.043173862310385065,0.013759738627795927,0.45197168857431747
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'cwe=Unknown', 'month=Q1'})",0.5963559915907498,0.030133146461107218,0.02592852137351086,0.043478260869565216,1.4428715874620828,1.0,0.007958438935947974,1.0139517105179334,0.7604166666666667,0.043173862310385065,0.013759738627795927,0.45197168857431747
"frozenset({'ransomware=False', 'cwe=CWE-20'})",frozenset({'year=<=2022'}),0.07778556412053259,0.5963559915907498,0.06587245970567625,0.8468468468468469,1.4200357819629266,1.0,0.019484572483130187,2.6355579372603986,0.32074144732587473,0.10829493087557604,0.6205736986986987,0.47865256560908737
frozenset({'cwe=CWE-20'}),frozenset({'year=<=2022'}),0.07778556412053259,0.5963559915907498,0.06587245970567625,0.8468468468468469,1.4200357819629266,1.0,0.019484572483130187,2.6355579372603986,0.32074144732587473,0.10829493087557604,0.6205736986986987,0.47865256560908737
frozenset({'year=<=2022'}),frozenset({'cwe=CWE-20'}),0.5963559915907498,0.07778556412053259,0.06587245970567625,0.11045828437132786,1.4200357819629266,1.0,0.019484572483130187,1.0367298347865612,0.7328051122931443,0.10829493087557604,0.035428549998392754,0.47865256560908737
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'cwe=CWE-20'})",0.5963559915907498,0.07778556412053259,0.06587245970567625,0.11045828437132786,1.4200357819629266,1.0,0.019484572483130187,1.0367298347865612,0.7328051122931443,0.10829493087557604,0.035428549998392754,0.47865256560908737
"frozenset({'ransomware=False', 'year=<=2022'})",frozenset({'cwe=CWE-20'}),0.5963559915907498,0.07778556412053259,0.06587245970567625,0.11045828437132786,1.4200357819629266,1.0,0.019484572483130187,1.0367298347865612,0.7328051122931443,0.10829493087557604,0.035428549998392754,0.47865256560908737
frozenset({'cwe=CWE-20'}),"frozenset({'ransomware=False', 'year=<=2022'})",0.07778556412053259,0.5963559915907498,0.06587245970567625,0.8468468468468469,1.4200357819629266,1.0,0.019484572483130187,2.6355579372603986,0.32074144732587473,0.10829493087557604,0.6205736986986987,0.47865256560908737
frozenset({'month=Q2'}),"frozenset({'ransomware=False', 'year=2023'})",0.22985283812193413,0.13104414856341975,0.04204625087596356,0.18292682926829268,1.3959175688013565,1.0,0.01192538140938915,1.0634982062358145,0.3682741886563542,0.1318681318681319,0.05970692368214005,0.25189122212077736
frozenset({'year=2023'}),frozenset({'month=Q2'}),0.13104414856341975,0.22985283812193413,0.04204625087596356,0.32085561497326204,1.3959175688013565,1.0,0.01192538140938915,1.133996214733845,0.3263978494623656,0.1318681318681319,0.11816284128011367,0.25189122212077736
frozenset({'month=Q2'}),frozenset({'year=2023'}),0.22985283812193413,0.13104414856341975,0.04204625087596356,0.18292682926829268,1.3959175688013565,1.0,0.01192538140938915,1.0634982062358145,0.3682741886563542,0.1318681318681319,0.05970692368214005,0.25189122212077736
frozenset({'year=2023'}),"frozenset({'ransomware=False', 'month=Q2'})",0.13104414856341975,0.22985283812193413,0.04204625087596356,0.32085561497326204,1.3959175688013565,1.0,0.01192538140938915,1.133996214733845,0.3263978494623656,0.1318681318681319,0.11816284128011367,0.25189122212077736
"frozenset({'ransomware=False', 'month=Q2'})",frozenset({'year=2023'}),0.22985283812193413,0.13104414856341975,0.04204625087596356,0.18292682926829268,1.3959175688013565,1.0,0.01192538140938915,1.0634982062358145,0.3682741886563542,0.1318681318681319,0.05970692368214005,0.25189122212077736
"frozenset({'ransomware=False', 'year=2023'})",frozenset({'month=Q2'}),0.13104414856341975,0.22985283812193413,0.04204625087596356,0.32085561497326204,1.3959175688013565,1.0,0.01192538140938915,1.133996214733845,0.3263978494623656,0.1318681318681319,0.11816284128011367,0.25189122212077736
"frozenset({'ransomware=False', 'year=<=2022', 'month=Q4'})",frozenset({'cwe=CWE-20'}),0.2291520672740014,0.07778556412053259,0.02452697967764541,0.10703363914373089,1.3760090365594952,1.0,0.006702256855350978,1.0327538374403624,0.3544935064935065,0.086848635235732,0.031715047916492385,0.2111744772295231
"frozenset({'ransomware=False', 'cwe=CWE-20'})","frozenset({'year=<=2022', 'month=Q4'})",0.07778556412053259,0.2291520672740014,0.02452697967764541,0.3153153153153153,1.3760090365594952,1.0,0.006702256855350978,1.1258436912182348,0.29630916196265744,0.086848635235732,0.11177723177723178,0.2111744772295231
frozenset({'cwe=CWE-20'}),"frozenset({'year=<=2022', 'month=Q4'})",0.07778556412053259,0.2291520672740014,0.02452697967764541,0.3153153153153153,1.3760090365594952,1.0,0.006702256855350978,1.1258436912182348,0.29630916196265744,0.086848635235732,0.11177723177723178,0.2111744772295231
frozenset({'cwe=CWE-20'}),"frozenset({'ransomware=False', 'year=<=2022', 'month=Q4'})",0.07778556412053259,0.2291520672740014,0.02452697967764541,0.3153153153153153,1.3760090365594952,1.0,0.006702256855350978,1.1258436912182348,0.29630916196265744,0.086848635235732,0.11177723177723178,0.2111744772295231
"frozenset({'year=<=2022', 'month=Q4'})","frozenset({'ransomware=False', 'cwe=CWE-20'})",0.2291520672740014,0.07778556412053259,0.02452697967764541,0.10703363914373089,1.3760090365594952,1.0,0.006702256855350978,1.0327538374403624,0.3544935064935065,0.086848635235732,0.031715047916492385,0.2111744772295231
"frozenset({'year=<=2022', 'month=Q4'})",frozenset({'cwe=CWE-20'}),0.2291520672740014,0.07778556412053259,0.02452697967764541,0.10703363914373089,1.3760090365594952,1.0,0.006702256855350978,1.0327538374403624,0.3544935064935065,0.086848635235732,0.031715047916492385,0.2111744772295231
frozenset({'vendor=Microsoft'}),"frozenset({'ransomware=False', 'year=<=2022', 'month=Q2'})",0.23686054660126138,0.12333566923615978,0.039943938332165384,0.16863905325443787,1.3673177783754706,1.0,0.010730584301456202,1.0544930384276796,0.3520210075234,0.12472647702407001,0.05167700159399107,0.2462513448090371
"frozenset({'year=<=2022', 'month=Q2'})",frozenset({'vendor=Microsoft'}),0.12333566923615978,0.23686054660126138,0.039943938332165384,0.32386363636363635,1.3673177783754706,1.0,0.010730584301456202,1.1286768386401511,0.3064355533117366,0.12472647702407001,0.11400680357291929,0.2462513448090371
"frozenset({'ransomware=False', 'vendor=Microsoft'})","frozenset({'year=<=2022', 'month=Q2'})",0.23686054660126138,0.12333566923615978,0.039943938332165384,0.16863905325443787,1.3673177783754706,1.0,0.010730584301456202,1.0544930384276796,0.3520210075234,0.12472647702407001,0.05167700159399107,0.2462513448090371
"frozenset({'ransomware=False', 'year=<=2022', 'month=Q2'})",frozenset({'vendor=Microsoft'}),0.12333566923615978,0.23686054660126138,0.039943938332165384,0.32386363636363635,1.3673177783754706,1.0,0.010730584301456202,1.1286768386401511,0.3064355533117366,0.12472647702407001,0.11400680357291929,0.2462513448090371
frozenset({'vendor=Microsoft'}),"frozenset({'year=<=2022', 'month=Q2'})",0.23686054660126138,0.12333566923615978,0.039943938332165384,0.16863905325443787,1.3673177783754706,1.0,0.010730584301456202,1.0544930384276796,0.3520210075234,0.12472647702407001,0.05167700159399107,0.2462513448090371
"frozenset({'year=<=2022', 'month=Q2'})","frozenset({'ransomware=False', 'vendor=Microsoft'})",0.12333566923615978,0.23686054660126138,0.039943938332165384,0.32386363636363635,1.3673177783754706,1.0,0.010730584301456202,1.1286768386401511,0.3064355533117366,0.12472647702407001,0.11400680357291929,0.2462513448090371
"frozenset({'ransomware=False', 'month=Q1'})",frozenset({'vendor=Adobe'}),0.31394533987386125,0.05255781359495445,0.02242466713384723,0.07142857142857142,1.359047619047619,1.0,0.005924386481752211,1.020322354590049,0.3850868232890704,0.06517311608961303,0.019917582417582416,0.24904761904761902
frozenset({'month=Q1'}),"frozenset({'ransomware=False', 'vendor=Adobe'})",0.31394533987386125,0.05255781359495445,0.02242466713384723,0.07142857142857142,1.359047619047619,1.0,0.005924386481752211,1.020322354590049,0.3850868232890704,0.06517311608961303,0.019917582417582416,0.24904761904761902
frozenset({'month=Q1'}),frozenset({'vendor=Adobe'}),0.31394533987386125,0.05255781359495445,0.02242466713384723,0.07142857142857142,1.359047619047619,1.0,0.005924386481752211,1.020322354590049,0.3850868232890704,0.06517311608961303,0.019917582417582416,0.24904761904761902
frozenset({'vendor=Adobe'}),frozenset({'month=Q1'}),0.05255781359495445,0.31394533987386125,0.02242466713384723,0.42666666666666664,1.3590476190476188,1.0,0.005924386481752211,1.1966069653362885,0.27884615384615385,0.06517311608961303,0.16430371127000334,0.24904761904761902
"frozenset({'ransomware=False', 'vendor=Adobe'})",frozenset({'month=Q1'}),0.05255781359495445,0.31394533987386125,0.02242466713384723,0.42666666666666664,1.3590476190476188,1.0,0.005924386481752211,1.1966069653362885,0.27884615384615385,0.06517311608961303,0.16430371127000334,0.24904761904761902
frozenset({'vendor=Adobe'}),"frozenset({'ransomware=False', 'month=Q1'})",0.05255781359495445,0.31394533987386125,0.02242466713384723,0.42666666666666664,1.3590476190476188,1.0,0.005924386481752211,1.1966069653362885,0.27884615384615385,0.06517311608961303,0.16430371127000334,0.24904761904761902
